"song_id","track_name","track_artist","track_popularity","track_album_name","release_day","release_month","release_year","playlist_name","playlist_genre","playlist_sub_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"4vrwlk8iqxevmverox08ic_4vrwlk8iqxevmverox08ic_4vrwlk8iqxevmverox08ic","chandelier","sia","79","1000 forms of fear",4,7,"2014","post pop teen","pop","post-teen pop","0.399","0.787","1","-2.88","1","0.0499","0.0197","6.07e-05","0.0685","0.572","117.089","216120"
"34ob5r0lcn3fywcs2ua1k5_34ob5r0lcn3fywcs2ua1k5_34ob5r0lcn3fywcs2ua1k5","the cure","lady gaga","70","the cure",16,4,NA,"post pop teen","pop","post-teen pop","0.697","0.506","8","-4.863","1","0.0325","0.0792","7.33211304352153","0.0893","0.516","100.002","211364"
"2coulop2zakjoke4winesn_2coulop2zakjoke4winesn_2coulop2zakjoke4winesn","slow hands","niall horan","77","flicker (deluxe)",20,10,NA,"post pop teen","pop","post-teen pop","0.735","0.425","0","-6.648","1","0.0466","0.011","3.90152684929781","0.055","0.848","85.894","188174"
"7bklcz1jbubvqri2fvltvw_7bklcz1jbubvqri2fvltvw_7bklcz1jbubvqri2fvltvw","closer (feat. halsey)","the chainsmokers","85","closer (feat. halsey)",29,7,"2016","post pop teen","pop","post-teen pop","0.748","0.524","8","-5.599","1","0.0338","0.414","0","0.111","0.661","95.01","244960"
"2qt1ulxpvpzggfox4jteuo_2qt1ulxpvpzggfox4jteuo_2qt1ulxpvpzggfox4jteuo","no tears left to cry","ariana grande","83","sweetener",17,8,"2018","post pop teen","pop","post-teen pop","0.699","0.713","9","-5.507","0","0.0594","0.04","3.11e-06","0.294","0.354","121.993","205920"
"7fa9mbxhvfq8p8df9oebd8_7fa9mbxhvfq8p8df9oebd8_7fa9mbxhvfq8p8df9oebd8","girls like you (feat. cardi b)","maroon 5","80","red pill blues (deluxe)",15,6,"2018","post pop teen","pop","post-teen pop","0.851","0.541","0","-6.825","1","0.0505","0.568","0","0.13","0.448","124.959","235545"
"6qictxeisarkpnkgduvyos_6qictxeisarkpnkgduvyos_6qictxeisarkpnkgduvyos","pretty girls","britney spears","59","pretty girls",4,5,"2015","post pop teen","pop","post-teen pop","0.834","0.831","7","-6.061","0","0.0745","0.00799","0","0.217","0.788","103.009","163960"
"3qrhcvn70ypvffkx3lrayf_3qrhcvn70ypvffkx3lrayf_3qrhcvn70ypvffkx3lrayf","body on me","rita ora","62","body on me",7,8,"2015","post pop teen","pop","post-teen pop","0.636","0.741","11","-5.436","0","0.041","0.0132","0","0.287","0.53","88.999","225218"
"0lys1tjg3r6ate9brpb0hu_0lys1tjg3r6ate9brpb0hu_0lys1tjg3r6ate9brpb0hu","a year without rain","selena gomez & the scene","61","a year without rain (international standard version)",1,1,"2010","post pop teen","pop","post-teen pop","0.627","0.81","2","-5.296","0","0.0431","0.0125","3.09e-05","0.111","0.409","119.98","234347"
"7vguf3y35n4wmasokluvvu_7vguf3y35n4wmasokluvvu_7vguf3y35n4wmasokluvvu","silence","marshmello","81","silence",11,8,NA,"post pop teen","pop","post-teen pop","0.52","0.761","4","-3.093","1","0.0853","0.256","4.96e-06","0.17","0.286","141.971","180823"
"0tbbt8crmxbjrp0pueqkyu_0tbbt8crmxbjrp0pueqkyu_0tbbt8crmxbjrp0pueqkyu","wolves","selena gomez","82","wolves",25,10,NA,"post pop teen","pop","post-teen pop","0.724","0.804","11","-4.614","0","0.0448","0.124","0","0.204","0.306","124.987","197993"
"19hh7dkfrbrprgyfklw7jb_19hh7dkfrbrprgyfklw7jb_19hh7dkfrbrprgyfklw7jb","valentine","5 seconds of summer","66","youngblood (deluxe)",15,6,"2018","post pop teen","pop","post-teen pop","0.746","0.767","1","-2.907","0","0.0374","0.0601","1.07e-05","0.0859","0.773","94.007","196628"
"3u4isoiwm3vvdubwsi3y7a_3u4isoiwm3vvdubwsi3y7a_3u4isoiwm3vvdubwsi3y7a","all of me","john legend","85","love in the future (expanded edition)",30,8,"2013","post pop teen","pop","post-teen pop","0.422","0.264","8","-7.064","1","0.0322","0.922","0","0.132","0.331","119.93","269560"
"2habsxqcjgexm6jjysky7o_2habsxqcjgexm6jjysky7o_2habsxqcjgexm6jjysky7o","malibu","miley cyrus","21","malibu",11,5,NA,"post pop teen","pop","post-teen pop","0.565","0.782","8","-6.413","1","0.0506","0.0577","4.16e-05","0.0757","0.4","140.004","231906"
"2mfocbtgz2ytsiznfmvzun_2mfocbtgz2ytsiznfmvzun_2mfocbtgz2ytsiznfmvzun","halo","beyonce","66","i am...sasha fierce",12,11,"2008","post pop teen","pop","post-teen pop","0.508","0.72","11","-5.908","0","0.0628","0.272","0","0.0563","0.472","79.983","261640"
"49fylytm3daaraygpojzux_49fylytm3daaraygpojzux_49fylytm3daaraygpojzux","umbrella","rihanna","80","good girl gone bad: reloaded",2,6,"2008","post pop teen","pop","post-teen pop","0.583","0.829","1","-4.603","1","0.134","0.00864","0","0.0426","0.575","174.028","275987"
"3cfod4cmv2snfakanmdnvk_3cfod4cmv2snfakanmdnvk_3cfod4cmv2snfakanmdnvk","all star","smash mouth","79","astro lounge",1,1,"1999","post pop teen","pop","post-teen pop","0.731","0.867","11","-5.881","1","0.032","0.0395","0","0.0861","0.776","104.019","200373"
"6gzapxobqiiajak3toqfv3_6gzapxobqiiajak3toqfv3_6gzapxobqiiajak3toqfv3","lie to me (feat. julia michaels)","5 seconds of summer","77","lie to me (feat. julia michaels)",21,12,"2018","post pop teen","pop","post-teen pop","0.611","0.52","0","-5.445","1","0.0346","0.0132","0","0.105","0.771","159.927","149878"
"5yhaalelwek228jzzxgefr_5yhaalelwek228jzzxgefr_5yhaalelwek228jzzxgefr","honestly","hot chelle rae","55","whatever",25,11,"2011","post pop teen","pop","post-teen pop","0.641","0.787","0","-4.271","1","0.0375","0.0268","4.90679206503555","0.11","0.916","93.01","201507"
"0aolubqxyd0rfscsgdyawx_0aolubqxyd0rfscsgdyawx_0aolubqxyd0rfscsgdyawx","take me to church","hozier","24","hozier",7,10,"2014","post pop teen","pop","post-teen pop","0.566","0.664","4","-5.303","0","0.0464","0.634","0","0.116","0.437","128.945","241693"
"5xsmz0yfeahze0mtb1aujs_5xsmz0yfeahze0mtb1aujs_5xsmz0yfeahze0mtb1aujs","wake me up before you go-go","wham!","26","make it big",23,10,"1984","post pop teen","pop","post-teen pop","0.618","0.764","0","-6.027","1","0.0562","0.186","0","0.12","0.876","81.366","230693"
"5ewgdlp3k6tb5rd8690s6i_5ewgdlp3k6tb5rd8690s6i_5ewgdlp3k6tb5rd8690s6i","sugar","maroon 5","12","v (deluxe)",2,9,"2014","post pop teen","pop","post-teen pop","0.744","0.783","1","-7.077","1","0.0337","0.0553","0","0.086","0.885","120.042","235493"
"7uolktlavh97itenljnmx9_7uolktlavh97itenljnmx9_7uolktlavh97itenljnmx9","animals","maroon 5","3","v",29,8,"2014","post pop teen","pop","post-teen pop","0.459","0.741","4","-6.43","0","0.0495","0.000189","0","0.481","0.344","189.879","231013"
"1hnkqx9ahdgi1ixy2xkkkl_1hnkqx9ahdgi1ixy2xkkkl_1hnkqx9ahdgi1ixy2xkkkl","photograph","ed sheeran","84","x (deluxe edition)",21,6,"2014","post pop teen","pop","post-teen pop","0.614","0.379","4","-10.48","1","0.0476","0.607","0.000464","0.0986","0.201","107.989","258987"
"5unfezuhkhicp73cdybw4n_5unfezuhkhicp73cdybw4n_5unfezuhkhicp73cdybw4n","call me maybe","carly rae jepsen","10","call me maybe",1,1,"2012","post pop teen","pop","post-teen pop","0.778","0.615","7","-6.529","1","0.0384","0.0126","1.44e-06","0.108","0.648","120.045","193467"
"0tdluullv54ckrruoahjb4_0tdluullv54ckrruoahjb4_0tdluullv54ckrruoahjb4","titanium (feat. sia)","david guetta","79","nothing but the beat (ultimate edition)",7,12,"2012","post pop teen","pop","post-teen pop","0.604","0.787","0","-3.674","0","0.103","0.0679","0.15","0.127","0.301","126.062","245040"
"1sysp7gka5kdkifhanfori_1sysp7gka5kdkifhanfori_1sysp7gka5kdkifhanfori","lights down low","max","69","hells kitchen angel",8,4,"2016","post pop teen","pop","post-teen pop","0.623","0.493","5","-7.727","0","0.0338","0.0632","0","0.104","0.594","81.019","223847"
"5hroj5k7vlpig4fncrijbp_5hroj5k7vlpig4fncrijbp_5hroj5k7vlpig4fncrijbp","best day of my life","american authors","76","oh, what a life",1,1,"2014","post pop teen","pop","post-teen pop","0.673","0.902","2","-2.392","1","0.0346","0.0591","0.000262","0.0558","0.538","100.012","194240"
"3dyd57lraucmhufyqn9gci_3dyd57lraucmhufyqn9gci_3dyd57lraucmhufyqn9gci","take me to church","hozier","80","hozier",20,7,"2014","post pop teen","pop","post-teen pop","0.566","0.664","4","-5.303","0","0.0464","0.634","4.30009168586694","0.116","0.437","128.945","241688"
"5x5jm1bsb6vollcizdocqt_5x5jm1bsb6vollcizdocqt_5x5jm1bsb6vollcizdocqt","the climb","miley cyrus","72","the time of our lives (international version)",1,1,"2009","post teen pop","pop","post-teen pop","0.336","0.602","4","-6.354","1","0.0325","0.0635","0","0.141","0.299","161.01","234520"
"1yavmbh7eaer54fijufcb5_1yavmbh7eaer54fijufcb5_1yavmbh7eaer54fijufcb5","naturally","selena gomez & the scene","63","kiss & tell",1,1,"2009","post teen pop","pop","post-teen pop","0.605","0.902","10","-5.406","0","0.0511","0.0185","1.01e-06","0.0534","0.875","132.612","202587"
"0siywuobrcynk0ukgwdcnn_0siywuobrcynk0ukgwdcnn_0siywuobrcynk0ukgwdcnn","bad romance","lady gaga","78","the fame monster (deluxe edition)",5,11,"2009","post teen pop","pop","post-teen pop","0.696","0.921","0","-3.755","1","0.0363","0.00314","5.24e-05","0.0842","0.714","119.001","294573"
"6naxalmiolfwr0siv8dnqq_6naxalmiolfwr0siv8dnqq_6naxalmiolfwr0siv8dnqq","oops!...i did it again","britney spears","76","oops!... i did it again",16,5,"2000","post teen pop","pop","post-teen pop","0.751","0.834","1","-5.444","0","0.0437","0.3","1.77e-05","0.355","0.894","95.053","211160"
"45hoiomdjktr86ikdhc8gr_45hoiomdjktr86ikdhc8gr_45hoiomdjktr86ikdhc8gr","girlfriend","avril lavigne","72","the best damn thing (expanded edition)",17,4,"2007","post teen pop","pop","post-teen pop","0.56","0.959","7","-2.433","1","0.102","0.000738","0.000206","0.209","0.67","163.983","216600"
"5inwrmnfgjvwqwoxhnbatu_5inwrmnfgjvwqwoxhnbatu_5inwrmnfgjvwqwoxhnbatu","want u back","cher lloyd","62","sticks & stones",7,11,"2011","post teen pop","pop","post-teen pop","0.696","0.893","9","-2.963","1","0.076","0.0662","0","0.473","0.573","97.954","214013"
"2dllr6qlu5uj5gk0dkz0h3_2dllr6qlu5uj5gk0dkz0h3_2dllr6qlu5uj5gk0dkz0h3","royals","lorde","78","pure heroine",1,1,"2013","post teen pop","pop","post-teen pop","0.674","0.428","7","-9.504","1","0.122","0.121","0","0.132","0.337","84.878","190185"
"4lyvspgjtjuqqtw0fj6jys_4lyvspgjtjuqqtw0fj6jys_4lyvspgjtjuqqtw0fj6jys","so what","p!nk","67","funhouse (deluxe version)",24,10,"2008","post teen pop","pop","post-teen pop","0.537","0.866","11","-3.08","0","0.0445","0.000308","3.21925534196198","0.382","0.416","126.003","215160"
"4w1lzcaoz1ic2k5twjalrp_4w1lzcaoz1ic2k5twjalrp_4w1lzcaoz1ic2k5twjalrp","a thousand miles","vanessa carlton","76","be not nobody",30,4,"2002","post teen pop","pop","post-teen pop","0.56","0.825","11","-3.862","1","0.0379","0.323","0","0.161","0.268","94.931","237493"
"37f4itslgpx81ad2evmvqr_37f4itslgpx81ad2evmvqr_37f4itslgpx81ad2evmvqr","fight song","rachel platten","79","wildfire",1,1,"2016","post teen pop","pop","post-teen pop","0.564","0.714","7","-4.987","1","0.129","0.0549","0","0.155","0.33","175.924","204013"
"6splc7exzippy0svko0aou_6splc7exzippy0svko0aou_6splc7exzippy0svko0aou","misery business","paramore","71","riot!",11,6,"2007","post teen pop","pop","post-teen pop","0.517","0.906","1","-3.677","1","0.0735","0.00272","9.26e-06","0.113","0.731","172.977","211520"
"0m9vqyg0wvun054jidwfo8_0m9vqyg0wvun054jidwfo8_0m9vqyg0wvun054jidwfo8","la la land","demi lovato","59","dont forget",1,1,"2008","post teen pop","pop","post-teen pop","0.467","0.919","6","-2.255","0","0.069","0.0149","0","0.0193","0.706","169.987","196467"
"1qv6timfm6fsokoglmhyyg_1qv6timfm6fsokoglmhyyg_1qv6timfm6fsokoglmhyyg","poker face","lady gaga","76","the fame",1,1,"2008","post teen pop","pop","post-teen pop","0.851","0.806","4","-4.62","1","0.0787","0.118","1.64e-06","0.121","0.787","118.999","237200"
"4bb2udcvi9lynd4rwve06t_4bb2udcvi9lynd4rwve06t_4bb2udcvi9lynd4rwve06t","turn up the music","adam hicks","56","lemonade mouth",1,1,"2011","post teen pop","pop","post-teen pop","0.531","0.827","7","-3.7","1","0.081","0.0957","1.84e-06","0.074","0.801","183.977","176600"
"4pfam88fbky7iftvcagctz_4pfam88fbky7iftvcagctz_4pfam88fbky7iftvcagctz","breakaway","kelly clarkson","61","breakaway",NA,NA,"2004","post teen pop","pop","post-teen pop","0.268","0.716","9","-4.151","0","0.0337","0.0421","9.88e-06","0.108","0.393","160.008","237000"
"0kztjtd3ytzgyjukivfbnw_0kztjtd3ytzgyjukivfbnw_0kztjtd3ytzgyjukivfbnw","mean","taylor swift","62","speak now",1,1,"2010","post teen pop","pop","post-teen pop","0.57","0.747","4","-3.978","1","0.0426","0.445","0","0.219","0.808","164.004","237747"
"3damffqw32wihkktvlwtyq_3damffqw32wihkktvlwtyq_3damffqw32wihkktvlwtyq","fireflies","owl city","78","ocean eyes",1,1,"2009","post teen pop","pop","post-teen pop","0.513","0.661","3","-6.8","1","0.0439","0.0274","0","0.118","0.461","180.118","228347"
"1hgy2elcmc8ekx7qr1toqx_1hgy2elcmc8ekx7qr1toqx_1hgy2elcmc8ekx7qr1toqx","beautiful girls","sean kingston","77","beautiful girls",23,7,"2007","post teen pop","pop","post-teen pop","0.762","0.661","1","-6.075","0","0.0687","0.15","0","0.256","0.769","130.009","225373"
"0qonsqqf0yzupwsxrq9paz_0qonsqqf0yzupwsxrq9paz_0qonsqqf0yzupwsxrq9paz","stereo hearts (feat. adam levine)","gym class heroes","77","the papercut chronicles ii",11,11,"2011","post teen pop","pop","post-teen pop","0.646","0.795","9","-3.293","1","0.0976","0.0319","0","0.267","0.796","89.99","210960"
"7x5xyw5w42ogpadhuyyguy_7x5xyw5w42ogpadhuyyguy_7x5xyw5w42ogpadhuyyguy","locked away","r. city","73","what dreams are made of",9,10,"2015","post teen pop","pop","post-teen pop","0.509","0.671","1","-5.709","1","0.0678","0.304","0","0.0452","0.55","118.413","227480"
"2cegge6aespnmtfizwylbv_2cegge6aespnmtfizwylbv_2cegge6aespnmtfizwylbv","dynamite","taio cruz","77","the rokstarr hits collection",1,1,"2010","post teen pop","pop","post-teen pop","0.751","0.783","4","-3.724","1","0.0859","0.00379","0","0.036","0.816","119.975","202613"
"1lkvpmrcaxk8qtlifdchbo_1lkvpmrcaxk8qtlifdchbo_1lkvpmrcaxk8qtlifdchbo","bubbly","colbie caillat","71","coco",1,1,"2007","post teen pop","pop","post-teen pop","0.688","0.477","9","-6.681","1","0.036","0.594","0","0.115","0.257","127.866","196227"
"0k1m6vth1vvhwtggqj3unq_0k1m6vth1vvhwtggqj3unq_0k1m6vth1vvhwtggqj3unq","heart made up on you","r5","48","sometime last night (special edition)",1,1,"2015","post teen pop","pop","post-teen pop","0.749","0.779","5","-5.389","0","0.0337","0.0155","0","0.126","0.739","118.936","179680"
"4oz9nalujs00kygl4wtunw_4oz9nalujs00kygl4wtunw_4oz9nalujs00kygl4wtunw","smile","r5","49","sometime last night (special edition)",1,1,"2015","post teen pop","pop","post-teen pop","0.61","0.789","1","-5.485","0","0.0378","0.00221","0","0.122","0.57","92.021","201533"
"6vrlyoqkdhu1jruei06t65_6vrlyoqkdhu1jruei06t65_6vrlyoqkdhu1jruei06t65","somebody to you","the vamps","69","meet the vamps",1,1,"2014","post teen pop","pop","post-teen pop","0.526","0.818","3","-5.952","1","0.0358","0.0587","0","0.333","0.896","171.957","185098"
"1utgcsbiqhtzxate3ogvlg_1utgcsbiqhtzxate3ogvlg_1utgcsbiqhtzxate3ogvlg","not a love song","austin moon","52","austin & ally",1,1,"2012","post teen pop","pop","post-teen pop","0.534","0.797","2","-5.444","1","0.145","0.00216","0","0.0575","0.72","179.981","182107"
"6itqefwyvhrhabiipbl5n1_6itqefwyvhrhabiipbl5n1_6itqefwyvhrhabiipbl5n1","me and you","laura marano","44","austin & ally: turn it up (soundtrack from the tv series)",1,1,"2013","post teen pop","pop","post-teen pop","0.423","0.962","1","-3.82","0","0.164","0.0488","1.78e-05","0.695","0.735","199.972","167440"
"5qgavjstbjktficvumh9ws_5qgavjstbjktficvumh9ws_5qgavjstbjktficvumh9ws","watch me","bella thorne","40","watch me (featuring bella thorne and zendaya)",1,1,"2011","post teen pop","pop","post-teen pop","0.713","0.707","0","-4.582","1","0.0715","0.00219","0.0128","0.111","0.638","124.984","175347"
"03tenqu8rwlfnnzf1ulxiq_03tenqu8rwlfnnzf1ulxiq_03tenqu8rwlfnnzf1ulxiq","starstruck","christopher wilde","55","starstruck",1,1,"2010","post teen pop","pop","post-teen pop","0.555","0.8","0","-4.835","1","0.0776","0.0353","0","0.0783","0.801","174.007","175027"
"1yeksxsalglyvm9zjlskdh_1yeksxsalglyvm9zjlskdh_1yeksxsalglyvm9zjlskdh","did i mention","jeff lewis","59","descendants (original tv movie soundtrack)",1,1,"2015","post teen pop","pop","post-teen pop","0.691","0.877","7","-2.954","1","0.159","0.0393","4.37742162905633","0.0325","0.968","161.935","153787"
"1nidyhvlaznd5lef66sh80_1nidyhvlaznd5lef66sh80_1nidyhvlaznd5lef66sh80","ttylxox","bella thorne","47","ttylxox (from shake it up: live 2 dance)",1,1,"2012","post teen pop","pop","post-teen pop","0.819","0.683","7","-6.144","1","0.156","0.00291","0.122","0.254","0.671","112.007","154773"
"7smcjic7moum4ay55lqrdu_7smcjic7moum4ay55lqrdu_7smcjic7moum4ay55lqrdu","rock star","hannah montana","52","hannah montana 2 / meet miley cyrus",1,1,"2007","post teen pop","pop","post-teen pop","0.482","0.945","2","-3.969","1","0.124","0.00436","1.41e-06","0.364","0.626","160.792","178560"
"29j9n05zrpl5zxwfkia0jx_29j9n05zrpl5zxwfkia0jx_29j9n05zrpl5zxwfkia0jx","too much","zendaya","37","too much (from zapped)",1,1,"2014","post teen pop","pop","post-teen pop","0.755","0.969","2","-3.752","0","0.193","0.203","6.8e-05","0.192","0.605","107.036","187333"
"2desihxwutc3mfjb0drg8y_2desihxwutc3mfjb0drg8y_2desihxwutc3mfjb0drg8y","start of something new","melodyia music","58","start of something new",4,11,"2014","post teen pop","pop","post-teen pop","0.658","0.733","7","-7.384","1","0.0315","0.327","0","0.385","0.198","103.969","193751"
"3cu2wbxuv6nfiuf6pjznlc_3cu2wbxuv6nfiuf6pjznlc_3cu2wbxuv6nfiuf6pjznlc","dear future husband","meghan trainor","71","title (deluxe)",9,1,"2015","post teen pop","pop","post-teen pop","0.655","0.782","1","-4.789","1","0.185","0.375","0","0.317","0.832","79.427","184227"
"18vvjsd68uh386vlzwwo3d_18vvjsd68uh386vlzwwo3d_18vvjsd68uh386vlzwwo3d","worldwide","big time rush","58","btr",11,10,"2010","post teen pop","pop","post-teen pop","0.531","0.771","4","-6.162","1","0.0468","0.0735","0","0.17","0.617","159.973","224333"
"5avdeym5ywtj3xj2ysccwu_5avdeym5ywtj3xj2ysccwu_5avdeym5ywtj3xj2ysccwu","breakout","margaret durante","30","shake it up: break it down",1,1,"2011","post teen pop","pop","post-teen pop","0.833","0.805","8","-5.507","0","0.0851","0.0523","8e-05","0.294","0.5","114.996","179040"
"1bfy36a62kxgjqncn5ajkw_1bfy36a62kxgjqncn5ajkw_1bfy36a62kxgjqncn5ajkw","bamm","milo manheim","53","zombies (original tv movie soundtrack)",16,2,"2018","post teen pop","pop","post-teen pop","0.757","0.871","8","-4.689","1","0.0362","0.000753","0.00649","0.454","0.394","124.05","186101"
"1owj3xbilxydvfsxp23el2_1owj3xbilxydvfsxp23el2_1owj3xbilxydvfsxp23el2","shades","christopher wilde","43","starstruck",1,1,"2010","post teen pop","pop","post-teen pop","0.822","0.786","5","-7.87","0","0.117","0.000757","0","0.0797","0.58","114.95","183467"
"6b7ptnet7clceptnv1knot_6b7ptnet7clceptnv1knot_6b7ptnet7clceptnv1knot","make a movie","jasmine sagginario","27","starstruck",1,1,"2010","post teen pop","pop","post-teen pop","0.692","0.662","5","-4.688","0","0.0393","0.355","0","0.184","0.854","119.913","190200"
"2ydmqbe1no8chp386oltyl_2ydmqbe1no8chp386oltyl_2ydmqbe1no8chp386oltyl","nothings gonna stop me now","olivia holt","39","make your mark: ultimate playlist",16,10,"2012","post teen pop","pop","post-teen pop","0.613","0.889","4","-3.641","1","0.055","0.0192","0","0.0937","0.335","131.936","231293"
"1mrbjdpigc3jzh8c3cn2wv_1mrbjdpigc3jzh8c3cn2wv_1mrbjdpigc3jzh8c3cn2wv","if only","dove cameron","64","descendants (original tv movie soundtrack)",1,1,"2015","post teen pop","pop","post-teen pop","0.477","0.6","7","-5.652","1","0.0324","0.271","0","0.112","0.29","152.062","229813"
"5lesm6qpuzuzwij6jizpvp_5lesm6qpuzuzwij6jizpvp_5lesm6qpuzuzwij6jizpvp","big time rush","big time rush","57","btr",11,10,"2010","post teen pop","pop","post-teen pop","0.599","0.888","11","-2.931","0","0.0514","0.0273","0","0.28","0.833","121.05","197587"
"1r299qckblgus9xj9m1kex_1r299qckblgus9xj9m1kex_1r299qckblgus9xj9m1kex","moves like jagger","maroon 5","61","singles",25,9,"2015","post teen pop","pop","post-teen pop","0.72","0.751","11","-4.484","0","0.0462","0.0113","0","0.353","0.599","128.017","202640"
"2ihcavdnzmnhzwt0fvam7b_2ihcavdnzmnhzwt0fvam7b_2ihcavdnzmnhzwt0fvam7b","little talks","of monsters and men","75","my head is an animal",1,1,"2012","post teen pop","pop","post-teen pop","0.446","0.757","1","-5.177","1","0.0322","0.0206","0","0.146","0.421","102.88","266600"
